mid_price,mid_price_wt,mid_price_mkt,book_imbalance,order_imbalance,timestamp
47172500.0,47170600.0,47169070.7070707,-3014.6788930520415,0.008899999999999991,2023-11-08 04:23:07.786165
47178500.0,47176900.0,47178500.0,-1401.0801543071866,-0.10419999999999999,2023-11-08 04:23:12.894277
47173500.0,47174300.0,47169020.83333334,-288.6758022904396,-0.2212,2023-11-08 04:23:17.993528
47174500.0,47173800.0,47171882.76299113,-2603.8816211149096,-0.43589999999999995,2023-11-08 04:23:23.131765
47172000.0,47171200.0,47171181.65467626,-2395.278115682304,-0.45030000000000003,2023-11-08 04:23:28.244363
47167500.0,47167100.0,47164154.51055662,-3019.2011918723583,-0.46940000000000004,2023-11-08 04:23:33.352329
47163000.0,47162500.0,47157755.93220338,-1860.065602734685,-0.08129999999999998,2023-11-08 04:23:38.456740
47159000.0,47159600.0,47152292.68292683,306.3842934221029,0.08629999999999999,2023-11-08 04:23:43.560249
47162500.0,47162600.0,47157723.97094431,-1940.7372657954693,-0.3679,2023-11-08 04:23:48.671350
47162500.0,47162600.0,47157893.89067524,-1810.5012002140284,-0.3304,2023-11-08 04:23:53.772843
47154000.0,47158100.0,47153079.613992766,2921.6324633061886,-0.11950000000000005,2023-11-08 04:23:58.962024
47153000.0,47154700.0,47151156.8627451,594.350672878325,-3.1868,2023-11-08 04:24:04.079973
47158000.0,47158400.0,47157566.37168142,-798.9304452165961,-3.2110999999999996,2023-11-08 04:24:09.185726
47143000.0,47143100.0,47143170.80843032,-741.7645568698645,-3.4208000000000003,2023-11-08 04:24:14.284798
47146500.0,47143900.0,47145015.93625498,-3847.233413234353,-3.1790000000000003,2023-11-08 04:24:19.420740
47138500.0,47138400.0,47142208.17843866,-1803.2611936628819,-3.2476,2023-11-08 04:24:25.326781
47138500.0,47138900.0,47141986.84210526,-1066.4210315421224,-3.2472999999999996,2023-11-08 04:24:30.432080
47134000.0,47133700.0,47127590.45504995,-2276.6847156211734,-0.3069,2023-11-08 04:24:35.533896
47124500.0,47126900.0,47124678.414096914,3415.162026979029,0.1925,2023-11-08 04:24:40.637166
47132000.0,47131500.0,47128587.196467996,-1397.0246157571673,-3.1921,2023-11-08 04:24:45.771486
47142000.0,47143000.0,47148907.590759076,4960.18825597316,2.8042,2023-11-08 04:24:50.915810
47159000.0,47159000.0,47165943.26241135,1299.6119290813804,0.08389999999999997,2023-11-08 04:24:56.022080
47155000.0,47154200.0,47153199.261992626,1035.0595026537776,1.9652000000000003,2023-11-08 04:25:01.124707
47159500.0,47157800.0,47156072.35142119,-3645.7255237028003,-0.24449999999999994,2023-11-08 04:25:06.223865
47159000.0,47158500.0,47159917.148362234,552.1978970170021,2.5796,2023-11-08 04:25:11.333601
47161000.0,47160400.0,47165767.62402089,2353.0569703802466,3.9115,2023-11-08 04:25:16.438110
47165500.0,47163700.0,47169982.793232,1451.2144813761115,3.0986,2023-11-08 04:25:21.550726
47155000.0,47156100.0,47159878.61570248,1759.8627810180187,2.9829,2023-11-08 04:25:26.655727
47154000.0,47153400.0,47146313.7254902,-2984.840095847845,-2.7135,2023-11-08 04:25:31.762539
47156500.0,47156700.0,47151300.08904719,300.1854515746236,-0.5314000000000005,2023-11-08 04:25:36.880329
47164500.0,47164600.0,47168731.98847262,1467.7904230356216,2.0486,2023-11-08 04:25:41.978850
47168000.0,47167900.0,47168833.333333336,523.6318205744028,1.9460999999999997,2023-11-08 04:25:47.076685
47169500.0,47169600.0,47169904.08525754,1573.7110806927085,2.6839000000000004,2023-11-08 04:25:52.182499
47164000.0,47163700.0,47170994.64550366,1306.2622806429863,2.0754,2023-11-08 04:25:57.337010
47160500.0,47160400.0,47160455.65217392,-945.4775348976254,-2.9590000000000005,2023-11-08 04:26:02.461736
47160000.0,47159800.0,47158736.84210527,48.620542496442795,-0.5504000000000002,2023-11-08 04:26:07.586901
47159000.0,47158300.0,47159350.168350175,-1467.1254679709673,-2.9849000000000006,2023-11-08 04:26:12.698070
47159000.0,47159000.0,47160688.36291914,175.76874928176403,-0.5532000000000004,2023-11-08 04:26:17.852911
47156000.0,47155900.0,47150917.3553719,-1471.8541797995567,-2.5327,2023-11-08 04:26:22.955719
47156000.0,47156100.0,47151135.549872115,-2147.3189901337028,-4.9261,2023-11-08 04:26:28.057821
47156000.0,47156100.0,47151135.549872115,-1492.558588989079,-4.9261,2023-11-08 04:26:33.161430
47157500.0,47158200.0,47152310.262604706,104.22864627838135,-2.2642999999999995,2023-11-08 04:26:38.262142
47141500.0,47139800.0,47141269.23076923,-4416.826723061502,-3.1914000000000007,2023-11-08 04:26:44.161542
47134500.0,47134100.0,47137707.42358078,-294.5674915984273,-0.0252,2023-11-08 04:26:49.269390
47135000.0,47135100.0,47141630.97199341,-399.2505496516824,-2.9968,2023-11-08 04:26:54.412835
47133000.0,47132100.0,47132044.065387346,-2565.2975508496165,-3.1696,2023-11-08 04:26:59.515702
47129000.0,47129300.0,47123108.888594516,-854.19981315732,-2.9654000000000003,2023-11-08 04:27:04.632791
47128000.0,47127900.0,47122226.637812324,-1362.9713210761547,-3.0124,2023-11-08 04:27:09.736950
47133500.0,47134600.0,47136698.79518072,2303.33702981472,0.7960999999999998,2023-11-08 04:27:14.857751
47149000.0,47150400.0,47150873.30316742,1530.928736768663,-2.4492,2023-11-08 04:27:19.983240
47149000.0,47149400.0,47150111.34020619,831.250280097127,0.10470000000000024,2023-11-08 04:27:25.084591
47148500.0,47148700.0,47155857.35343065,293.416476726532,-0.0039000000000002366,2023-11-08 04:27:30.190949
47149000.0,47149800.0,47149957.98319327,-887.7224684730172,-2.869,2023-11-08 04:27:35.292845
47149000.0,47150100.0,47142587.228714526,-456.47301357984543,-1.9871999999999996,2023-11-08 04:27:40.401077
47146500.0,47146900.0,47154483.69045342,575.5271201878786,-0.16599999999999993,2023-11-08 04:27:45.504373
47151500.0,47149700.0,47156921.915197715,-50.38008840382099,2.8032999999999992,2023-11-08 04:27:50.611909
47151500.0,47150000.0,47156895.33279414,-560.186374284327,0.11189999999999989,2023-11-08 04:27:55.717459
47145000.0,47147200.0,47145971.83098592,4716.475727014244,0.827,2023-11-08 04:28:00.825961
47151500.0,47152900.0,47155892.21556886,3474.7225660458207,2.0439999999999996,2023-11-08 04:28:05.935699
47154500.0,47154700.0,47157222.22222222,806.7924845516682,1.9548,2023-11-08 04:28:11.057058
47152000.0,47151700.0,47154372.6541555,1578.8076046034694,1.9846999999999995,2023-11-08 04:28:16.248347
47151500.0,47150100.0,47151121.2121212,-3592.115139454603,-0.14009999999999997,2023-11-08 04:28:21.348832
47146500.0,47148100.0,47146000.961769655,-1272.9308387562633,-1.3612000000000002,2023-11-08 04:28:26.456920
47157500.0,47159200.0,47157662.162162155,2602.5533932596445,-0.7988,2023-11-08 04:28:31.560572
47167500.0,47169400.0,47169987.531172074,4597.143189691007,2.8881,2023-11-08 04:28:36.666652
47169500.0,47169500.0,47173551.47512946,1264.7372183278203,2.6308000000000002,2023-11-08 04:28:41.778652
47178500.0,47177300.0,47180807.692307696,939.3252926319838,2.1162,2023-11-08 04:28:46.882829
47179000.0,47178800.0,47181680.423080556,1354.6284256130457,0.2145999999999999,2023-11-08 04:28:51.983240
47178500.0,47177700.0,47181673.62924282,87.60278075188398,2.4546,2023-11-08 04:28:57.087500
47181500.0,47181200.0,47179073.61963191,762.3592685684562,0.8965999999999998,2023-11-08 04:29:02.190937
47183500.0,47183500.0,47188089.73080758,600.117702908814,0.15660000000000052,2023-11-08 04:29:07.291893
47178000.0,47177400.0,47173236.686390534,-809.4719201177359,-0.11070000000000046,2023-11-08 04:29:12.397840
47175500.0,47173800.0,47171051.87319885,-2464.6279064938426,1.7809000000000001,2023-11-08 04:29:17.495301
47164000.0,47162000.0,47162354.056902,-4062.4577806442976,-0.39780000000000004,2023-11-08 04:29:22.608630
47154500.0,47153300.0,47159997.80043991,705.5349459499121,1.9611000000000005,2023-11-08 04:29:27.741292
